id,domain,prompt
189,factual_recall,"State concise facts about how a trajectory is used in machine learning, then transform with a basis example under noisy measurements. [benchmark_id=factual_recall_009]"
190,factual_recall,"State concise facts about how a basis is used in machine learning, then project with a manifold example while preserving neighborhood topology. [benchmark_id=factual_recall_010]"
191,factual_recall,"State concise facts about how a vector field is used in machine learning, then decompose with a operator example while preserving neighborhood topology. [benchmark_id=factual_recall_011]"
192,factual_recall,"State concise facts about how a operator is used in machine learning, then normalize with a latent map example with sparse observations. [benchmark_id=factual_recall_012]"
193,factual_recall,"State concise facts about how a projection is used in machine learning, then interpolate with a graph example while preserving neighborhood topology. [benchmark_id=factual_recall_013]"
194,factual_recall,"State concise facts about how a polytope is used in machine learning, then project with a distance matrix example with bounded curvature. [benchmark_id=factual_recall_014]"
195,factual_recall,"State concise facts about how a projection is used in machine learning, then project with a geodesic example across two scales. [benchmark_id=factual_recall_015]"
196,factual_recall,"State concise facts about how a trajectory is used in machine learning, then compare with a operator example with contrastive supervision. [benchmark_id=factual_recall_016]"
197,factual_recall,"State concise facts about how a vector field is used in machine learning, then stabilize with a trajectory example while preserving neighborhood topology. [benchmark_id=factual_recall_017]"
198,factual_recall,"State concise facts about how a geodesic is used in machine learning, then cluster with a geodesic example with bounded curvature. [benchmark_id=factual_recall_018]"
199,factual_recall,"State concise facts about how a tensor is used in machine learning, then project with a latent map example across two scales. [benchmark_id=factual_recall_019]"
200,factual_recall,"State concise facts about how a manifold is used in machine learning, then project with a coordinate frame example under rotational invariance. [benchmark_id=factual_recall_020]"
201,factual_recall,"State concise facts about how a polytope is used in machine learning, then stabilize with a basis example under rotational invariance. [benchmark_id=factual_recall_021]"
202,factual_recall,"State concise facts about how a polytope is used in machine learning, then optimize with a graph example under noisy measurements. [benchmark_id=factual_recall_022]"
203,factual_recall,"State concise facts about how a graph is used in machine learning, then factorize with a trajectory example under fixed token budget. [benchmark_id=factual_recall_023]"
204,factual_recall,"State concise facts about how a kernel is used in machine learning, then interpolate with a trajectory example with bounded curvature. [benchmark_id=factual_recall_024]"
205,factual_recall,"State concise facts about how a polytope is used in machine learning, then factorize with a tensor example with sparse observations. [benchmark_id=factual_recall_025]"
206,factual_recall,"State concise facts about how a basis is used in machine learning, then cluster with a operator example while preserving neighborhood topology. [benchmark_id=factual_recall_026]"
207,factual_recall,"State concise facts about how a manifold is used in machine learning, then stabilize with a basis example under fixed token budget. [benchmark_id=factual_recall_027]"
208,factual_recall,"State concise facts about how a basis is used in machine learning, then compare with a geodesic example with contrastive supervision. [benchmark_id=factual_recall_028]"
209,factual_recall,"State concise facts about how a vector field is used in machine learning, then cluster with a operator example with contrastive supervision. [benchmark_id=factual_recall_029]"
210,factual_recall,"State concise facts about how a vector field is used in machine learning, then optimize with a distance matrix example with bounded curvature. [benchmark_id=factual_recall_030]"
211,factual_recall,"State concise facts about how a basis is used in machine learning, then factorize with a graph example under rotational invariance. [benchmark_id=factual_recall_031]"
212,factual_recall,"State concise facts about how a vector field is used in machine learning, then align with a polytope example across two scales. [benchmark_id=factual_recall_032]"
213,factual_recall,"State concise facts about how a kernel is used in machine learning, then compare with a polytope example under fixed token budget. [benchmark_id=factual_recall_033]"
214,factual_recall,"State concise facts about how a vector field is used in machine learning, then cluster with a geodesic example with sparse observations. [benchmark_id=factual_recall_034]"
215,factual_recall,"State concise facts about how a embedding is used in machine learning, then compare with a geodesic example across two scales. [benchmark_id=factual_recall_035]"
216,factual_recall,"State concise facts about how a embedding is used in machine learning, then decompose with a embedding example with contrastive supervision. [benchmark_id=factual_recall_036]"
217,factual_recall,"State concise facts about how a projection is used in machine learning, then transform with a projection example under rotational invariance. [benchmark_id=factual_recall_037]"
218,factual_recall,"State concise facts about how a vector field is used in machine learning, then align with a polytope example with sparse observations. [benchmark_id=factual_recall_038]"
219,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then normalize with a basis example while preserving neighborhood topology. [benchmark_id=factual_recall_039]"
220,factual_recall,"State concise facts about how a geodesic is used in machine learning, then decompose with a distance matrix example with bounded curvature. [benchmark_id=factual_recall_040]"
221,factual_recall,"State concise facts about how a operator is used in machine learning, then align with a latent map example under noisy measurements. [benchmark_id=factual_recall_041]"
222,factual_recall,"State concise facts about how a operator is used in machine learning, then interpolate with a geodesic example while preserving neighborhood topology. [benchmark_id=factual_recall_042]"
223,factual_recall,"State concise facts about how a operator is used in machine learning, then stabilize with a operator example under fixed token budget. [benchmark_id=factual_recall_043]"
224,factual_recall,"State concise facts about how a geodesic is used in machine learning, then optimize with a geodesic example under rotational invariance. [benchmark_id=factual_recall_044]"
225,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then compare with a polytope example across two scales. [benchmark_id=factual_recall_045]"
226,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then normalize with a polytope example with contrastive supervision. [benchmark_id=factual_recall_046]"
227,factual_recall,"State concise facts about how a operator is used in machine learning, then normalize with a graph example while preserving neighborhood topology. [benchmark_id=factual_recall_047]"
228,factual_recall,"State concise facts about how a graph is used in machine learning, then compare with a basis example with contrastive supervision. [benchmark_id=factual_recall_048]"
229,factual_recall,"State concise facts about how a manifold is used in machine learning, then project with a projection example under fixed token budget. [benchmark_id=factual_recall_049]"
230,factual_recall,"State concise facts about how a kernel is used in machine learning, then interpolate with a manifold example under fixed token budget. [benchmark_id=factual_recall_050]"
231,factual_recall,"State concise facts about how a basis is used in machine learning, then perturb with a trajectory example under noisy measurements. [benchmark_id=factual_recall_051]"
232,factual_recall,"State concise facts about how a polytope is used in machine learning, then cluster with a distance matrix example while preserving neighborhood topology. [benchmark_id=factual_recall_052]"
233,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then stabilize with a distance matrix example under noisy measurements. [benchmark_id=factual_recall_053]"
234,factual_recall,"State concise facts about how a projection is used in machine learning, then project with a distance matrix example under rotational invariance. [benchmark_id=factual_recall_054]"
235,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then compare with a graph example under fixed token budget. [benchmark_id=factual_recall_055]"
236,factual_recall,"State concise facts about how a geodesic is used in machine learning, then transform with a projection example under noisy measurements. [benchmark_id=factual_recall_056]"
237,factual_recall,"State concise facts about how a vector field is used in machine learning, then transform with a vector field example under fixed token budget. [benchmark_id=factual_recall_057]"
238,factual_recall,"State concise facts about how a coordinate frame is used in machine learning, then optimize with a trajectory example under noisy measurements. [benchmark_id=factual_recall_058]"
239,factual_recall,"State concise facts about how a distance matrix is used in machine learning, then optimize with a polytope example across two scales. [benchmark_id=factual_recall_059]"
240,narrative_structure,"Write a short technical narrative where a researcher must perturb a geodesic and a projection under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_000]"
241,narrative_structure,"Write a short technical narrative where a researcher must transform a kernel and a distance matrix with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_001]"
242,narrative_structure,"Write a short technical narrative where a researcher must project a tensor and a kernel while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_002]"
243,narrative_structure,"Write a short technical narrative where a researcher must perturb a distance matrix and a coordinate frame while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_003]"
244,narrative_structure,"Write a short technical narrative where a researcher must stabilize a manifold and a coordinate frame under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_004]"
245,narrative_structure,"Write a short technical narrative where a researcher must cluster a graph and a graph under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_005]"
246,narrative_structure,"Write a short technical narrative where a researcher must project a operator and a graph with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_006]"
247,narrative_structure,"Write a short technical narrative where a researcher must project a vector field and a polytope across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_007]"
248,narrative_structure,"Write a short technical narrative where a researcher must decompose a graph and a embedding under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_008]"
249,narrative_structure,"Write a short technical narrative where a researcher must project a graph and a distance matrix across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_009]"
250,narrative_structure,"Write a short technical narrative where a researcher must normalize a basis and a operator with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_010]"
251,narrative_structure,"Write a short technical narrative where a researcher must transform a trajectory and a kernel under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_011]"
252,narrative_structure,"Write a short technical narrative where a researcher must factorize a kernel and a operator under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_012]"
253,narrative_structure,"Write a short technical narrative where a researcher must factorize a coordinate frame and a latent map under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_013]"
254,narrative_structure,"Write a short technical narrative where a researcher must cluster a manifold and a tensor with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_014]"
255,narrative_structure,"Write a short technical narrative where a researcher must optimize a basis and a coordinate frame with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_015]"
256,narrative_structure,"Write a short technical narrative where a researcher must cluster a distance matrix and a distance matrix with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_016]"
257,narrative_structure,"Write a short technical narrative where a researcher must factorize a projection and a vector field across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_017]"
258,narrative_structure,"Write a short technical narrative where a researcher must factorize a projection and a geodesic under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_018]"
259,narrative_structure,"Write a short technical narrative where a researcher must align a trajectory and a coordinate frame under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_019]"
260,narrative_structure,"Write a short technical narrative where a researcher must interpolate a embedding and a tensor under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_020]"
261,narrative_structure,"Write a short technical narrative where a researcher must perturb a projection and a coordinate frame with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_021]"
262,narrative_structure,"Write a short technical narrative where a researcher must interpolate a geodesic and a geodesic with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_022]"
263,narrative_structure,"Write a short technical narrative where a researcher must stabilize a trajectory and a operator across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_023]"
264,narrative_structure,"Write a short technical narrative where a researcher must decompose a latent map and a trajectory while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_024]"
265,narrative_structure,"Write a short technical narrative where a researcher must stabilize a tensor and a trajectory with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_025]"
266,narrative_structure,"Write a short technical narrative where a researcher must compare a manifold and a vector field with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_026]"
267,narrative_structure,"Write a short technical narrative where a researcher must optimize a trajectory and a geodesic under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_027]"
268,narrative_structure,"Write a short technical narrative where a researcher must optimize a latent map and a projection under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_028]"
269,narrative_structure,"Write a short technical narrative where a researcher must align a polytope and a graph across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_029]"
270,narrative_structure,"Write a short technical narrative where a researcher must compare a vector field and a trajectory under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_030]"
271,narrative_structure,"Write a short technical narrative where a researcher must perturb a projection and a operator with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_031]"
272,narrative_structure,"Write a short technical narrative where a researcher must normalize a graph and a vector field with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_032]"
273,narrative_structure,"Write a short technical narrative where a researcher must cluster a geodesic and a embedding under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_033]"
274,narrative_structure,"Write a short technical narrative where a researcher must project a basis and a trajectory under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_034]"
275,narrative_structure,"Write a short technical narrative where a researcher must optimize a manifold and a latent map under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_035]"
276,narrative_structure,"Write a short technical narrative where a researcher must align a coordinate frame and a coordinate frame with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_036]"
277,narrative_structure,"Write a short technical narrative where a researcher must perturb a projection and a basis with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_037]"
278,narrative_structure,"Write a short technical narrative where a researcher must normalize a projection and a distance matrix with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_038]"
279,narrative_structure,"Write a short technical narrative where a researcher must cluster a geodesic and a vector field under rotational invariance, ending with a tradeoff. [benchmark_id=narrative_structure_039]"
280,narrative_structure,"Write a short technical narrative where a researcher must align a latent map and a operator with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_040]"
281,narrative_structure,"Write a short technical narrative where a researcher must stabilize a vector field and a basis while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_041]"
282,narrative_structure,"Write a short technical narrative where a researcher must factorize a manifold and a geodesic under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_042]"
283,narrative_structure,"Write a short technical narrative where a researcher must stabilize a projection and a graph under fixed token budget, ending with a tradeoff. [benchmark_id=narrative_structure_043]"
284,narrative_structure,"Write a short technical narrative where a researcher must stabilize a basis and a distance matrix across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_044]"
285,narrative_structure,"Write a short technical narrative where a researcher must project a vector field and a latent map with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_045]"
286,narrative_structure,"Write a short technical narrative where a researcher must align a latent map and a latent map under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_046]"
287,narrative_structure,"Write a short technical narrative where a researcher must align a embedding and a embedding with contrastive supervision, ending with a tradeoff. [benchmark_id=narrative_structure_047]"
288,narrative_structure,"Write a short technical narrative where a researcher must transform a coordinate frame and a operator across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_048]"
289,narrative_structure,"Write a short technical narrative where a researcher must project a latent map and a polytope across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_049]"
290,narrative_structure,"Write a short technical narrative where a researcher must interpolate a operator and a trajectory with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_050]"
291,narrative_structure,"Write a short technical narrative where a researcher must stabilize a polytope and a polytope with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_051]"
292,narrative_structure,"Write a short technical narrative where a researcher must align a distance matrix and a basis with sparse observations, ending with a tradeoff. [benchmark_id=narrative_structure_052]"
293,narrative_structure,"Write a short technical narrative where a researcher must optimize a manifold and a kernel while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_053]"
294,narrative_structure,"Write a short technical narrative where a researcher must decompose a tensor and a projection while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_054]"
295,narrative_structure,"Write a short technical narrative where a researcher must align a basis and a trajectory while preserving neighborhood topology, ending with a tradeoff. [benchmark_id=narrative_structure_055]"
296,narrative_structure,"Write a short technical narrative where a researcher must factorize a kernel and a manifold across two scales, ending with a tradeoff. [benchmark_id=narrative_structure_056]"
297,narrative_structure,"Write a short technical narrative where a researcher must decompose a distance matrix and a tensor under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_057]"
298,narrative_structure,"Write a short technical narrative where a researcher must factorize a embedding and a graph under noisy measurements, ending with a tradeoff. [benchmark_id=narrative_structure_058]"
299,narrative_structure,"Write a short technical narrative where a researcher must cluster a tensor and a embedding with bounded curvature, ending with a tradeoff. [benchmark_id=narrative_structure_059]"
300,symbolic_code,Provide pseudocode to normalize a distance matrix into a projection with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_000]
301,symbolic_code,Provide pseudocode to transform a embedding into a trajectory with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_001]
302,symbolic_code,Provide pseudocode to align a graph into a projection across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_002]
303,symbolic_code,Provide pseudocode to cluster a polytope into a trajectory under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_003]
304,symbolic_code,Provide pseudocode to stabilize a polytope into a distance matrix across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_004]
305,symbolic_code,Provide pseudocode to decompose a projection into a latent map with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_005]
306,symbolic_code,Provide pseudocode to stabilize a trajectory into a manifold under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_006]
307,symbolic_code,Provide pseudocode to align a vector field into a tensor with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_007]
308,symbolic_code,Provide pseudocode to optimize a latent map into a distance matrix under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_008]
309,symbolic_code,Provide pseudocode to decompose a polytope into a kernel with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_009]
310,symbolic_code,Provide pseudocode to optimize a embedding into a geodesic under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_010]
311,symbolic_code,Provide pseudocode to align a basis into a trajectory under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_011]
312,symbolic_code,Provide pseudocode to perturb a trajectory into a geodesic while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_012]
313,symbolic_code,Provide pseudocode to transform a vector field into a kernel under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_013]
314,symbolic_code,Provide pseudocode to compare a geodesic into a basis under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_014]
315,symbolic_code,Provide pseudocode to project a operator into a geodesic with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_015]
316,symbolic_code,Provide pseudocode to optimize a basis into a projection under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_016]
317,symbolic_code,Provide pseudocode to cluster a basis into a graph under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_017]
318,symbolic_code,Provide pseudocode to factorize a basis into a basis with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_018]
319,symbolic_code,Provide pseudocode to project a operator into a operator under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_019]
320,symbolic_code,Provide pseudocode to optimize a operator into a distance matrix under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_020]
321,symbolic_code,Provide pseudocode to interpolate a tensor into a tensor with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_021]
322,symbolic_code,Provide pseudocode to optimize a manifold into a vector field under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_022]
323,symbolic_code,Provide pseudocode to normalize a kernel into a graph with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_023]
324,symbolic_code,Provide pseudocode to optimize a polytope into a vector field under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_024]
325,symbolic_code,Provide pseudocode to compare a projection into a operator with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_025]
326,symbolic_code,Provide pseudocode to perturb a kernel into a latent map under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_026]
327,symbolic_code,Provide pseudocode to interpolate a distance matrix into a graph with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_027]
328,symbolic_code,Provide pseudocode to cluster a tensor into a manifold under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_028]
329,symbolic_code,Provide pseudocode to interpolate a projection into a distance matrix with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_029]
330,symbolic_code,Provide pseudocode to transform a operator into a coordinate frame across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_030]
331,symbolic_code,Provide pseudocode to align a trajectory into a operator with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_031]
332,symbolic_code,Provide pseudocode to factorize a tensor into a distance matrix across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_032]
333,symbolic_code,Provide pseudocode to interpolate a basis into a geodesic under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_033]
334,symbolic_code,Provide pseudocode to stabilize a trajectory into a distance matrix with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_034]
335,symbolic_code,Provide pseudocode to factorize a geodesic into a manifold under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_035]
336,symbolic_code,Provide pseudocode to factorize a tensor into a tensor with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_036]
337,symbolic_code,Provide pseudocode to compare a embedding into a geodesic while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_037]
338,symbolic_code,Provide pseudocode to decompose a distance matrix into a vector field under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_038]
339,symbolic_code,Provide pseudocode to cluster a graph into a projection across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_039]
340,symbolic_code,Provide pseudocode to align a vector field into a embedding under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_040]
341,symbolic_code,Provide pseudocode to stabilize a projection into a tensor across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_041]
342,symbolic_code,Provide pseudocode to decompose a embedding into a coordinate frame with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_042]
343,symbolic_code,Provide pseudocode to interpolate a projection into a tensor across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_043]
344,symbolic_code,Provide pseudocode to project a geodesic into a distance matrix with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_044]
345,symbolic_code,Provide pseudocode to factorize a trajectory into a vector field under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_045]
346,symbolic_code,Provide pseudocode to stabilize a manifold into a vector field under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_046]
347,symbolic_code,Provide pseudocode to decompose a projection into a distance matrix under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_047]
348,symbolic_code,Provide pseudocode to interpolate a operator into a kernel under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_048]
349,symbolic_code,Provide pseudocode to align a manifold into a kernel with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_049]
350,symbolic_code,Provide pseudocode to compare a vector field into a vector field with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_050]
351,symbolic_code,Provide pseudocode to decompose a vector field into a polytope with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_051]
352,symbolic_code,Provide pseudocode to align a distance matrix into a tensor with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_052]
353,symbolic_code,Provide pseudocode to factorize a trajectory into a kernel across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_053]
354,symbolic_code,Provide pseudocode to cluster a latent map into a basis under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_054]
355,symbolic_code,Provide pseudocode to compare a polytope into a polytope with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_055]
356,symbolic_code,Provide pseudocode to transform a coordinate frame into a latent map while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_056]
357,symbolic_code,Provide pseudocode to project a distance matrix into a basis under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_057]
358,symbolic_code,Provide pseudocode to factorize a manifold into a projection under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_058]
359,symbolic_code,Provide pseudocode to factorize a polytope into a kernel under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_059]
